YEAR,DISTRICT,SCHOOL,DISTRICT_NAME,SCHOOL_NAME_LONG,CHARTER_SCHL_STAT,TITLE_1
2425,16,2571,DUVAL,ALIMACANI ELEMENTARY SCHOOL,Z,N
2425,16,2581,DUVAL,MANDARIN OAKS ELEMENTARY SCHOOL,Z,N
2425,16,2591,DUVAL,MANDARIN MIDDLE SCHOOL,Z,N
2425,16,2601,DUVAL,MANDARIN HIGH SCHOOL,Z,N
2425,16,2621,DUVAL,ANDREW A. ROBINSON ELEMENTARY SCHOOL,Z,Y
2425,16,2631,DUVAL,ABESS PARK ELEMENTARY SCHOOL,Z,Y
2425,16,2641,DUVAL,CHET'S CREEK ELEMENTARY SCHOOL,Z,N
2425,16,2651,DUVAL,FIRST COAST HIGH SCHOOL,Z,Y
2425,16,2661,DUVAL,BANK OF AMERICA LEARNING ACADEMY,Z,N
2425,16,2671,DUVAL,LAVILLA SCHOOL OF THE ARTS,Z,N
2425,16,2681,DUVAL,ATLANTIC COAST HIGH SCHOOL,Z,Y
2425,16,2691,DUVAL,BISCAYNE ELEMENTARY SCHOOL,Z,Y
2425,16,2701,DUVAL,OCEANWAY ELEMENTARY SCHOOL,Z,Y
2425,16,2741,DUVAL,WESTVIEW K-8,Z,Y
2425,16,2751,DUVAL,SOUTHSIDE SKILLS CENTER,Z,N
2425,16,2791,DUVAL,KERNAN MIDDLE SCHOOL,Z,N
2425,16,2801,DUVAL,FRANK H. PETERSON ACADEMIES,Z,Y
2425,16,2851,DUVAL,A. PHILIP RANDOLPH ACADEMIES,Z,Y
2425,16,3450,DUVAL,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,16,3518,DUVAL,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,16,3818,DUVAL,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,16,3900,DUVAL,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,16,5351,DUVAL,ACCLAIM ACADEMY CHARTER SCHOOL DUVAL CENTER,R,N
2425,16,5371,DUVAL,FLORIDA CYBER CHARTER ACADEMY,R,N
2425,16,5381,DUVAL,SAN JOSE PREP,R,Y
2425,16,5391,DUVAL,SAN JOSE ACADEMY,R,N
2425,16,5401,DUVAL,SEASIDE COMMUNITY CHARTER SCHOOL,R,N
2425,16,5411,DUVAL,DUVAL CHARTER SCHOOL AT WESTSIDE,R,Y
2425,16,5421,DUVAL,BISCAYNE HIGH SCHOOL,R,Y
2425,16,5441,DUVAL,RIVER CITY SCIENCE ACADEMY INNOVATION SCHOOL,R,N
2425,16,5481,DUVAL,SCHOLAR PREPARATORY ACADEMY,R,N
2425,16,5501,DUVAL,SOMERSET PREPARATORY ACADEMY,R,N
2425,16,5511,DUVAL,DUVAL CHARTER SCHOOL AT MANDARIN,R,N
2425,16,5531,DUVAL,VALOR ACADEMY OF LEADERSHIP MIDDLE SCHOOL,R,N
2425,16,5541,DUVAL,VALOR ACADEMY OF LEADERSHIP-HIGH SCHOOL,R,N
2425,16,5551,DUVAL,DUVAL CHARTER SCHOOL AT SOUTHSIDE,R,N
2425,16,5561,DUVAL,VIRTUE ARTS AND SCIENCE MIDDLE SCHOOL,R,N
2425,16,5571,DUVAL,VIRTUE ARTS AND SCIENCE HIGH SCHOOL,R,N
2425,16,5581,DUVAL,KIPP JACKSONVILLE K-8,R,N
2425,16,5591,DUVAL,DUVAL CHARTER SCHOOL AT FLAGLER CENTER,R,N
2425,16,5601,DUVAL,RIVER CITY SCIENCE ACADEMY AT MANDARIN,R,N
2425,16,5611,DUVAL,BRIDGEPREP ACADEMY,R,Y
2425,16,5621,DUVAL,DUVAL CHARTER SCHOOL AT COASTAL,R,N
2425,16,5631,DUVAL,SEASIDE CHARTER K-8 SCHOOL,R,N
2425,16,5641,DUVAL,RIVER CITY SCIENCE ACADEMY SOUTHEAST,R,N
2425,16,5671,DUVAL,GREAT HEARTS JACKSONVILLE,R,N
2425,16,5711,DUVAL,SEASIDE CHARTER NORTH CAMPUS,R,N
2425,16,5731,DUVAL,GLOBAL LEADERSHIP ACADEMY HIGH SCHOOL,R,Y
2425,16,5761,DUVAL,SAN JOSE PRIMARY SCHOOL,R,N
2425,16,5791,DUVAL,SEVENTH GENERATION CLASSICAL ACADEMY AT MANDARIN,R,N
2425,16,5801,DUVAL,CORNERSTONE CLASSICAL ACADEMY,R,N
2425,16,5831,DUVAL,JACKSONVILLE CLASSICAL ACADEMY,R,N
2425,16,5841,DUVAL,RIVER CITY SCIENCE ACADEMY INTRACOASTAL,R,N
2425,16,5861,DUVAL,SAN JOSE EARLY COLLEGE AT CECIL,R,N
2425,16,5871,DUVAL,BECOMING COLLEGIATE ACADEMY,R,Y
2425,16,5881,DUVAL,SAN JOSE CYBER,R,N
2425,16,5901,DUVAL,KIPP JACKSONVILLE K-12,R,Y
2425,16,5931,DUVAL,IDEA BASSETT,R,N
2425,16,5951,DUVAL,IDEA RIVER BLUFF,R,N
2425,16,5961,DUVAL,JACKSONVILLE CLASSICAL ACADEMY EAST,R,Y
2425,16,5971,DUVAL,GLOBAL LEADERSHIP ACADEMY INTERCOASTAL,R,N
2425,16,5981,DUVAL,KIPP IMPACT ACADEMY,R,Y
2425,16,5991,DUVAL,GLOBAL LEADERSHIP ACADEMY ARTS,R,N
2425,16,7001,DUVAL,DUVAL VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,16,7004,DUVAL,DUVAL VIRTUAL ACADEMY FRANCHISE,Z,N
2425,16,7006,DUVAL,DUVAL VIRTUAL INSTRUCTION (COURSE OFFERINGS),Z,N
2425,16,7023,DUVAL,DUVAL VIRTUAL INSTRUCTION ACADEMY,Z,N
2425,16,9001,DUVAL,DUVAL DISTRICT OFFICE,Z,N
2425,16,9045,DUVAL,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,16,9100,DUVAL,HUMAN RESOURCES,Z,N
2425,16,9997,DUVAL,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,16,9998,DUVAL,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,17,21,ESCAMBIA,HELLEN CARO ELEMENTARY SCHOOL,Z,N
2425,17,31,ESCAMBIA,JIM ALLEN ELEMENTARY SCHOOL,Z,Y
2425,17,41,ESCAMBIA,BARRINEAU PARK ELEMENTARY SCHOOL,Z,N
2425,17,51,ESCAMBIA,BELLVIEW ELEMENTARY SCHOOL,Z,Y
2425,17,61,ESCAMBIA,BELLVIEW MIDDLE SCHOOL,Z,Y
2425,17,71,ESCAMBIA,E SEAL CENTER,Z,N
2425,17,101,ESCAMBIA,BRATT ELEMENTARY SCHOOL,Z,Y
2425,17,111,ESCAMBIA,BRENTWOOD ELEMENTARY SCHOOL,Z,Y
2425,17,121,ESCAMBIA,BRENTWOOD MIDDLE SCHOOL,Z,N
2425,17,151,ESCAMBIA,BROWNSVILLE MIDDLE SCHOOL,Z,N
2425,17,161,ESCAMBIA,BYRNEVILLE ELEMENTARY SCHOOL,Z,N
2425,17,171,ESCAMBIA,GEORGE W. CARVER MIDDLE SCHOOL,Z,N
2425,17,172,ESCAMBIA,CARVER - CENTURY K-8 SCHOOL,Z,N
2425,17,177,ESCAMBIA,CENTURY ADULT,Z,N
2425,17,181,ESCAMBIA,CENTURY ELEMENTARY SCHOOL,Z,N
2425,17,191,ESCAMBIA,N. B. COOK ELEMENTARY SCHOOL,Z,Y
2425,17,206,ESCAMBIA,PACE CENTER FOR GIRLS/ESCAMBIA-SANTA ROSA,Z,N
2425,17,211,ESCAMBIA,ACHIEVE ACADEMY AT MCMILLIAN,Z,Y
2425,17,221,ESCAMBIA,RANSOM MIDDLE SCHOOL,Z,Y
2425,17,231,ESCAMBIA,CORDOVA PARK ELEMENTARY SCHOOL,Z,N
2425,17,251,ESCAMBIA,EDGEWATER ELEMENTARY SCHOOL,Z,N
2425,17,271,ESCAMBIA,ENSLEY ELEMENTARY SCHOOL,Z,Y
2425,17,281,ESCAMBIA,ESCAMBIA HIGH SCHOOL,Z,Y
2425,17,287,ESCAMBIA,ESCAMBIA ADULT,Z,N
2425,17,291,ESCAMBIA,FERRY PASS ELEMENTARY SCHOOL,Z,Y
2425,17,301,ESCAMBIA,FERRY PASS MIDDLE SCHOOL,Z,Y
2425,17,311,ESCAMBIA,GEORGE S. HALLMARK ELEMENTARY,Z,N
2425,17,341,ESCAMBIA,PATS PROGRAM,Z,N
2425,17,351,ESCAMBIA,MOLINO PARK ELEMENTARY,Z,N
2425,17,361,ESCAMBIA,MONTCLAIR ELEMENTARY SCHOOL,Z,Y
2425,17,371,ESCAMBIA,MYRTLE GROVE ELEMENTARY SCHOOL,Z,Y
2425,17,381,ESCAMBIA,NAVY POINT ELEMENTARY SCHOOL,Z,Y
2425,17,391,ESCAMBIA,OAKCREST ELEMENTARY SCHOOL,Z,Y
2425,17,401,ESCAMBIA,ESCAMBIA COUNTY ACCELERATION ACADEMY,Z,Y
2425,17,411,ESCAMBIA,PENSACOLA HIGH SCHOOL,Z,Y
2425,17,417,ESCAMBIA,PENSACOLA ADULT,Z,N
2425,17,441,ESCAMBIA,PINE MEADOW ELEMENTARY SCHOOL,Z,Y
2425,17,451,ESCAMBIA,PLEASANT GROVE ELEMENTARY SCHOOL,Z,Y
2425,17,461,ESCAMBIA,SCENIC HEIGHTS ELEMENTARY SCHOOL,Z,Y
2425,17,471,ESCAMBIA,O. J. SEMMES ELEMENTARY SCHOOL,Z,Y
2425,17,491,ESCAMBIA,SHERWOOD ELEMENTARY SCHOOL,Z,Y
2425,17,501,ESCAMBIA,A. K. SUTER ELEMENTARY SCHOOL,Z,Y
2425,17,521,ESCAMBIA,J. M. TATE SENIOR HIGH SCHOOL,Z,N
2425,17,527,ESCAMBIA,J. M. TATE ADULT SCHOOL,Z,N
2425,17,541,ESCAMBIA,ERNEST WARD MIDDLE SCHOOL,Z,Y
2425,17,547,ESCAMBIA,ERNEST WARD ADULT,Z,N
2425,17,551,ESCAMBIA,WARRINGTON ELEMENTARY SCHOOL,Z,Y
2425,17,561,ESCAMBIA,WARRINGTON PREPARATORY ACADEMY,C,Y
2425,17,571,ESCAMBIA,C. A. WEIS ELEMENTARY SCHOOL,Z,N
2425,17,572,ESCAMBIA,C. A. WEIS ELEMENTARY SCHOOL,Z,Y
2425,17,581,ESCAMBIA,WEST PENSACOLA ELEMENTARY SCHOOL,Z,Y
2425,17,591,ESCAMBIA,WEDGEWOOD MIDDLE SCHOOL,Z,N
2425,17,601,ESCAMBIA,J. H. WORKMAN MIDDLE SCHOOL,Z,Y
2425,17,602,ESCAMBIA,REINHARDT HOLM ELEMENTARY SCHOOL,Z,Y
2425,17,611,ESCAMBIA,ALLIE YNIESTRA ELEMENTARY SCHOOL,Z,N
2425,17,621,ESCAMBIA,PETREE PRE-K,Z,N
2425,17,631,ESCAMBIA,TAP PK BABIES,Z,N
2425,17,651,ESCAMBIA,JUDY ANDREWS PRE-K,Z,N
2425,17,661,ESCAMBIA,SPENCER BIBBS ELEMENTARY SCHOOL,Z,N
2425,17,671,ESCAMBIA,BROWN BARGE MIDDLE SCHOOL,Z,N
2425,17,681,ESCAMBIA,GEORGE W. CARVER MIDDLE SCHOOL,Z,N
2425,17,711,ESCAMBIA,A. A. DIXON ELEMENTARY SCHOOL,Z,N
2425,17,741,ESCAMBIA,MCMILLIAN LEARNING CENTER,Z,N
2425,17,771,ESCAMBIA,LINCOLN PARK ELEMENTARY SCHOOL,Z,Y
2425,17,791,ESCAMBIA,SID NELSON COMMUNITY LEARNING,Z,N
2425,17,851,ESCAMBIA,W. J. WOODHAM HIGH SCHOOL,Z,N
2425,17,852,ESCAMBIA,WOODHAM MIDDLE SCHOOL,Z,N
2425,17,857,ESCAMBIA,W. J. WOODHAM ADULT,Z,N
2425,17,861,ESCAMBIA,GEORGE STONE TECHNICAL COLLEGE,Z,N
2425,17,862,ESCAMBIA,PINE FOREST HIGH SCHOOL,Z,Y
2425,17,863,ESCAMBIA,LONGLEAF ELEMENTARY SCHOOL,Z,Y
2425,17,866,ESCAMBIA,SUCCESS ACADEMY,Z,Y
2425,17,867,ESCAMBIA,PINE FOREST ADULT,Z,N
2425,17,916,ESCAMBIA,ESCAMBIA JUVENILE DETENTION,Z,Y
2425,17,921,ESCAMBIA,L. D. MCARTHUR ELEMENTARY SCHOOL,Z,Y
2425,17,922,ESCAMBIA,ESCAMBIA WESTGATE CENTER,Z,Y
2425,17,924,ESCAMBIA,HOPE HORIZON AT JUDY ANDREWS CENTER,Z,Y
2425,17,931,ESCAMBIA,PENSACOLA BEACH ELEMENTARY SCHOOL,Z,N
2425,17,933,ESCAMBIA,HOSPITAL & HOMEBOUND,Z,N
2425,17,941,ESCAMBIA,BEULAH ELEMENTARY SCHOOL,Z,Y
2425,17,951,ESCAMBIA,WASHINGTON SENIOR HIGH SCHOOL,Z,Y
2425,17,957,ESCAMBIA,WASHINGTON ADULT,Z,N
2425,17,961,ESCAMBIA,ESCAMBIA BOYS' BASE,Z,N
2425,17,962,ESCAMBIA,COUNTY ADMINISTRATIVE ANNEX,Z,N
2425,17,1201,ESCAMBIA,R. C. LIPSCOMB ELEMENTARY SCHOOL,Z,Y
2425,17,1211,ESCAMBIA,ENVIRONMENTAL CENTER,Z,N
2425,17,1221,ESCAMBIA,JIM C. BAILEY MIDDLE SCHOOL,Z,Y
2425,17,1231,ESCAMBIA,NORTHVIEW HIGH SCHOOL,Z,Y
2425,17,1241,ESCAMBIA,BLUE ANGELS ELEMENTARY SCHOOL,Z,Y
2425,17,1251,ESCAMBIA,WEST FLORIDA HIGH SCHOOL/TECHNICAL,Z,N
2425,17,1261,ESCAMBIA,MOLINO PARK ELEMENTARY,Z,Y
2425,17,1271,ESCAMBIA,O.A.S.I.S HIGH SCHOOL PREPARATORY ACADEMY,Z,N
2425,17,1281,ESCAMBIA,GLOBAL LEARNING ACADEMY,Z,Y
2425,17,1291,ESCAMBIA,BEULAH MIDDLE SCHOOL,Z,Y
2425,17,1311,ESCAMBIA,KINGSFIELD ELEMENTARY SCHOOL,Z,N
2425,17,2019,ESCAMBIA,AMIKIDS,Z,N
2425,17,2032,ESCAMBIA,REDIRECTIONS,Z,N
2425,17,2033,ESCAMBIA,MOVING FORWARD,Z,N
2425,17,2034,ESCAMBIA,PACE PROGRAM,Z,Y
2425,17,2035,ESCAMBIA,LUTHERAN MINISTRIES,Z,N
2425,17,2036,ESCAMBIA,LAKEVIEW DROPOUT PREVENTION,Z,N
2425,17,2037,ESCAMBIA,BIG BAYOU ASSOCIATION,Z,N
2425,17,2066,ESCAMBIA,ALTACARE OF PENSACOLA,Z,N
2425,17,2067,ESCAMBIA,ESCAMBIA SCH. DIST. JAIL PROG.,Z,Y
2425,17,2068,ESCAMBIA,OLD HOMETOWN                              (INACTIVE 10/02),Z,N
2425,17,2081,ESCAMBIA,ESCAMBIA CHARTER SCHOOL,R,N
2425,17,2083,ESCAMBIA,ESCAMBIA RIVER OUTWARD BOUND,Z,N
2425,17,2086,ESCAMBIA,STARS PROGRAM,Z,N
2425,17,2093,ESCAMBIA,BEULAH ACADEMY OF SCIENCE,R,N
2425,17,2096,ESCAMBIA,GULF COAST HIGH SCHOOL,R,N
2425,17,2101,ESCAMBIA,RUBY J. GAINER CHARTER SCHOOL,R,N
2425,17,2102,ESCAMBIA,PENSACOLA STATE CHARTER ACADEMY,R,N
2425,17,2104,ESCAMBIA,JACKIE HARRIS PREPARATORY ACADEMY,R,Y
2425,17,2106,ESCAMBIA,"BYRNEVILLE ELEMENTARY SCHOOL, INC.",C,Y
2425,17,2107,ESCAMBIA,DIXON CHARTER SCHOOL                            (INACTIVE 09/02),C,N
2425,17,2108,ESCAMBIA,"PENSACOLA BEACH ELEMENTARY SCHOOL, INC",R,N
2425,17,2121,ESCAMBIA,CAPSTONE ACADEMY,R,N
2425,17,2122,ESCAMBIA,LIFE SKILLS CENTER,R,N
2425,17,2123,ESCAMBIA,A.A. DIXON CHARTER SCHOOL OF EXCELLENCE,R,N
2425,17,2124,ESCAMBIA,NEWPOINT ACADEMY,R,N
2425,17,2141,ESCAMBIA,NEWPOINT PENSACOLA,R,N
2425,17,2151,ESCAMBIA,FIVE FLAGS ACADEMY,R,N
2425,17,3450,ESCAMBIA,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,17,3518,ESCAMBIA,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,17,3818,ESCAMBIA,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,17,3900,ESCAMBIA,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,17,7001,ESCAMBIA,ESCAMBIA VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,17,7004,ESCAMBIA,ESCAMBIA VIRTUAL ACADEMY FRANCHISE,Z,N
2425,17,7006,ESCAMBIA,ESCAMBIA VIRTUAL INSTRUCTION (COURSE OFFERINGS),Z,N
2425,17,7023,ESCAMBIA,ESCAMBIA VIRTUAL INSTRUCTIONAL PROGRAM (DISTRICT PROVIDED),Z,N
2425,17,9001,ESCAMBIA,ESCAMBIA DISTRICT OFFICE,Z,N
2425,17,9045,ESCAMBIA,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,17,9995,ESCAMBIA,"TITLE 1 PART A, PRIVATE SCHOOL STUDENTS",Z,N
2425,17,9997,ESCAMBIA,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,17,9998,ESCAMBIA,HOME EDUC PROGRAM STUDENTS,Z,N
2425,18,9,FLAGLER,DEVEREUX SCHOOL,Z,N
2425,18,10,FLAGLER,MIGRANT,Z,N
2425,18,11,FLAGLER,BUDDY TAYLOR MIDDLE SCHOOL,Z,Y
2425,18,12,FLAGLER,INFINITY SCHOOL,Z,N
2425,18,14,FLAGLER,EVEREST ALTERNATIVE,Z,N
2425,18,22,FLAGLER,BUNNELL ELEMENTARY SCHOOL,Z,Y
2425,18,31,FLAGLER,CORNERSTONE ELEMENTARY SCHOOL,R,N
2425,18,32,FLAGLER,SUMMIT ACADEMY,R,N
2425,18,33,FLAGLER,HERITAGE ACADEMY PK-12,R,N
2425,18,51,FLAGLER,RYMFIRE ELEMENTARY SCHOOL,Z,Y
2425,18,61,FLAGLER,IMAGINE SCHOOL AT TOWN CENTER,R,N
2425,18,70,FLAGLER,PALM HARBOR ACADEMY,R,N
2425,18,80,FLAGLER,GLOBAL OUTREACH CHARTER ACADEMY OF PALM COAST,R,N
2425,18,90,FLAGLER,MATANZAS HIGH SCHOOL,Z,N
2425,18,91,FLAGLER,FLAGLER-PALM COAST HIGH SCHOOL,Z,N
2425,18,92,FLAGLER,FLAGLER TECHNICAL COLLEGE,Z,N
2425,18,131,FLAGLER,LEWIS E. WADSWORTH ELEMENTARY,Z,Y
2425,18,201,FLAGLER,OLD KINGS ELEMENTARY SCHOOL,Z,N
2425,18,301,FLAGLER,BELLE TERRE ELEMENTARY SCHOOL,Z,Y
2425,18,401,FLAGLER,INDIAN TRAILS MIDDLE SCHOOL,Z,N
2425,18,501,FLAGLER,PHOENIX ACADEMY,Z,N
2425,18,3450,FLAGLER,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,18,3518,FLAGLER,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,18,3818,FLAGLER,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,18,3900,FLAGLER,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,18,7001,FLAGLER,FLAGLER VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,18,7004,FLAGLER,IFLAGLER-VIRTUAL FRANCHISE,Z,N
2425,18,7006,FLAGLER,FLAGLER VIRTUAL INSTRUCTION(COURSE OFFERINGS),Z,N
2425,18,7023,FLAGLER,FLAGLER VIRTUAL INSTRUCTION KG-5,Z,N
2425,18,7821,FLAGLER,ADVANCED TECHNOLOGY CENTER,Z,N
2425,18,9001,FLAGLER,FLAGLER DISTRICT OFFICE,Z,N
2425,18,9045,FLAGLER,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,18,9800,FLAGLER,MIGRANT STUDENTS-NOT ENROLLED,Z,N
2425,18,9997,FLAGLER,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,18,9998,FLAGLER,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,19,21,FRANKLIN,FRANKLIN COUNTY ELEMENTARY AND MIDDLE SCHOOL,Z,N
2425,19,22,FRANKLIN,FRANKLIN COUNTY LEARNING CENTER (ADULT DIVISON),Z,N
2425,19,23,FRANKLIN,FRANKLIN COUNTY LEARNING CENTER,Z,N
2425,19,41,FRANKLIN,APALACHICOLA HIGH SCHOOL,Z,N
2425,19,91,FRANKLIN,FRANKLIN COUNTY SCHOOL,Z,Y
2425,19,101,FRANKLIN,FRANKLIN COUNTY LEARNING CENTER,Z,Y
2425,19,125,FRANKLIN,INNER HARBOUR JUVENILE JUSTICE FACILITY - FRANKLIN COUNTY,Z,N
2425,19,3450,FRANKLIN,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,19,3518,FRANKLIN,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,19,3818,FRANKLIN,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,19,3900,FRANKLIN,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,19,7001,FRANKLIN,FRANKLIN VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,19,7004,FRANKLIN,FRANKLIN VIRTUAL FRANCHISE-PAEC FLVS,Z,N
2425,19,7006,FRANKLIN,FRANKLIN DISTRICT VIRTUAL COURSE PROGRAM,Z,N
2425,19,7023,FRANKLIN,FRANKLIN VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,19,9001,FRANKLIN,FRANKLIN DISTRICT OFFICE,Z,N
2425,19,9009,FRANKLIN,APALACHICOLA BAY CHARTER SCHOOL,R,Y
2425,19,9045,FRANKLIN,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,19,9997,FRANKLIN,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,19,9998,FRANKLIN,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,20,21,GADSDEN,CHATTAHOOCHEE HIGH SCHOOL,Z,N
2425,20,31,GADSDEN,"MIDWAY MAGNET CENTER, CLOSED 02-03, SEE #0101",Z,N
2425,20,41,GADSDEN,GEORGE W. MUNROE ELEMENTARY SCHOOL,Z,Y
2425,20,51,GADSDEN,GADSDEN COUNTY HIGH SCHOOL,Z,Y
2425,20,52,GADSDEN,WEST GADSDEN MIDDLE SCHOOL,Z,Y
2425,20,61,GADSDEN,HAVANA MIDDLE SCHOOL,Z,N
2425,20,71,GADSDEN,EAST GADSDEN HIGH SCHOOL,Z,N
2425,20,81,GADSDEN,HAVANA NORTHSIDE HIGH SCHOOL (SCHOOL CLOSED 2002-03),Z,N
2425,20,91,GADSDEN,HAVANA MAGNET SCHOOL,Z,Y
2425,20,101,GADSDEN,GADSDEN ELEMENTARY MAGNET SCHOOL,Z,Y
2425,20,141,GADSDEN,GREENSBORO ELEMENTARY SCHOOL,Z,Y
2425,20,151,GADSDEN,CHATTAHOOCHEE ELEMENTARY SCHOOL,Z,Y
2425,20,171,GADSDEN,GRETNA ELEMENTARY SCHOOL,Z,N
2425,20,191,GADSDEN,ST. JOHNS ELEMENTARY SCHOOL,Z,N
2425,20,201,GADSDEN,STEWART STREET ELEMENTARY SCHOOL,Z,Y
2425,20,211,GADSDEN,JAMES A. SHANKS MIDDLE SCHOOL,Z,Y
2425,20,212,GADSDEN,GADSDEN ADULT & COMMUNITY EDUCATION CENTER,Z,N
2425,20,231,GADSDEN,CARTER PARRAMORE ACADEMY,Z,Y
2425,20,241,GADSDEN,FLORIDA STATE HOSPITAL,Z,N
2425,20,245,GADSDEN,GADSDEN TECHNICAL COLLEGE,Z,N
2425,20,3450,GADSDEN,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,20,3518,GADSDEN,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,20,3818,GADSDEN,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,20,3900,GADSDEN,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,20,7001,GADSDEN,GADSDEN VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,20,7004,GADSDEN,GADSDEN VIRTUAL FRANCHISE,Z,N
2425,20,7006,GADSDEN,FUTURE VIRTUAL SCHOOL,Z,N
2425,20,7023,GADSDEN,FUTURE VIRTUAL SCHOOL,Z,N
2425,20,8016,GADSDEN,BOLD STEP INFANT CARE,Z,N
2425,20,9001,GADSDEN,GADSDEN DISTRICT OFFICE,Z,N
2425,20,9009,GADSDEN,DIAMOND ACADEMY PROGRAM,Z,N
2425,20,9026,GADSDEN,HEAD START PROGRAM,Z,N
2425,20,9041,GADSDEN,PAEC MIGRANT SCHOOL,Z,N
2425,20,9045,GADSDEN,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,20,9050,GADSDEN,GALLOWAY ACADEMY,R,N
2425,20,9101,GADSDEN,W. S. STEPHENS ALTERNATIVE PROGRAM,Z,N
2425,20,9102,GADSDEN,HOPE ACADEMY,Z,N
2425,20,9103,GADSDEN,DICK HOWSER CENTER,Z,N
2425,20,9104,GADSDEN,CROSSROAD ACADEMY,R,Y
2425,20,9105,GADSDEN,PHOENIX ESSENTIAL CHARTER SCHOOL,R,N
2425,20,9106,GADSDEN,GADSDEN CENTRAL ACADEMY,Z,Y
2425,20,9107,GADSDEN,MCKAY SCHOLARSHIP PROGRAM,Z,N
2425,20,9108,GADSDEN,DROP BACK IN ACADEMY,Z,N
2425,20,9997,GADSDEN,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,20,9998,GADSDEN,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,21,21,GILCHRIST,TRENTON HIGH SCHOOL,Z,N
2425,21,22,GILCHRIST,GILCHRIST ADULT EDUCATION,Z,N
2425,21,31,GILCHRIST,BELL HIGH SCHOOL,Z,N
2425,21,32,GILCHRIST,BELL ELEMENTARY SCHOOL,Z,Y
2425,21,41,GILCHRIST,TRENTON ELEMENTARY SCHOOL,Z,Y
2425,21,3450,GILCHRIST,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,21,3518,GILCHRIST,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,21,3818,GILCHRIST,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,21,3900,GILCHRIST,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,21,7001,GILCHRIST,GILCHRIST VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,21,7004,GILCHRIST,GILCHRIST VIRTUAL FRANCHISE,Z,N
2425,21,7006,GILCHRIST,GILCHRIST VIRTUAL INSTRUCTION (COURSE OFFERINGS),Z,N
2425,21,7023,GILCHRIST,GILCHRIST VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),Z,N
2425,21,9001,GILCHRIST,GILCHRIST DISTRICT OFFICE,Z,N
2425,21,9010,GILCHRIST,ALACHUA MILTI-COUNTY MIGRANT PROGRAM,Z,N
2425,21,9045,GILCHRIST,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,21,9997,GILCHRIST,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,21,9998,GILCHRIST,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,22,21,GLADES,MOORE HAVEN MIDDLE HIGH SCHOOL.,Z,Y
